timestamp,tweet_volume
2018-05-24,46043
2018-05-25,42093
2018-05-26,38020
2018-05-27,43809
2018-05-28,44801
2018-05-29,46903
2018-05-30,51863
2018-05-31,47154
2018-06-01,45316
2018-06-02,41760
2018-06-03,41999
2018-06-04,46104
2018-06-05,46860
2018-06-06,45323
2018-06-07,48259
2018-06-08,46310
2018-06-09,38889
2018-06-10,40585
2018-06-11,45487
2018-06-12,46551
2018-06-13,51652
2018-06-14,47079
2018-06-15,39786
2018-06-16,36471
2018-06-17,37164
2018-06-18,46282
2018-06-19,45018
2018-06-20,41009
2018-06-21,38835
2018-06-22,41721
2018-06-23,36776
2018-06-24,36953
2018-06-25,42286
2018-06-26,43429
2018-06-27,40206
2018-06-28,41574
2018-06-29,41392
2018-06-30,35882
2018-07-01,32183
2018-07-02,40449
2018-07-03,43042
2018-07-04,40065
2018-07-05,38128
2018-07-06,38468
2018-07-07,32273
2018-07-08,31005
2018-07-09,37804
2018-07-10,39826
2018-07-11,39901
2018-07-12,39007
2018-07-13,37794
2018-07-14,30839
2018-07-15,32485
2018-07-16,41799
2018-07-17,45432
2018-07-18,42923
2018-07-19,39629
2018-07-20,38529
2018-07-21,33267
2018-07-22,32189
2018-07-23,39877
2018-07-24,48202
2018-07-25,41673
2018-07-26,39978
2018-07-27,37373
2018-07-28,31763
2018-07-29,32179
2018-07-30,37855
2018-07-31,38962
2018-08-01,39603
2018-08-02,37572
2018-08-03,39186
2018-08-04,33342
2018-08-05,30523
2018-08-06,35064
2018-08-07,34996
2018-08-08,36169
2018-08-09,34503
2018-08-10,34108
2018-08-11,29578
2018-08-12,28188
2018-08-13,31628
2018-08-14,36996
2018-08-15,35084
2018-08-16,33037
2018-08-17,32168
2018-08-18,27953
2018-08-19,26854
2018-08-20,33467
2018-08-21,33425
2018-08-22,32026
2018-08-23,33815
2018-08-24,29804
2018-08-25,26122
2018-08-26,23840
2018-08-27,28754
2018-08-28,33359
2018-08-29,31756
2018-08-30,31447
2018-08-31,32099
2018-09-01,30166
2018-09-02,29111
2018-09-03,34835
2018-09-04,35005
2018-09-05,35456
2018-09-06,37078
2018-09-07,33033
2018-09-08,28446
2018-09-09,30519
2018-09-10,33868
2018-09-11,32809
2018-09-12,29716
2018-09-13,32269
2018-09-14,31041
2018-09-15,27319
2018-09-16,26995
2018-09-17,31037
2018-09-18,30885
2018-09-19,31000
2018-09-20,32268
2018-09-21,34302
2018-09-22,27695
2018-09-23,29057
2018-09-24,32186
2018-09-25,33771
2018-09-26,32810
2018-09-27,31898
2018-09-28,29550
2018-09-29,28728
2018-09-30,27646
2018-10-01,31878
2018-10-02,31648
2018-10-03,31711
2018-10-04,34224
2018-10-05,34221
2018-10-06,29246
2018-10-07,28503
2018-10-08,37692
2018-10-09,35538
2018-10-10,33842
2018-10-11,32278
2018-10-12,28937
2018-10-13,27760
2018-10-14,28150
2018-10-15,35275
2018-10-16,35006
2018-10-17,33145
2018-10-18,30155
2018-10-19,28097
2018-10-20,23204
2018-10-21,22298
2018-10-22,30300
2018-10-23,30702
2018-10-24,29969
2018-10-25,25693
2018-10-26,25493
2018-10-27,20631
2018-10-28,20711
2018-10-29,26541
2018-10-30,25290
2018-10-31,33944
2018-11-01,31618
2018-11-02,22288
2018-11-03,18645
2018-11-04,24207
2018-11-05,23158
2018-11-06,25550
2018-11-07,24951
2018-11-08,24614
2018-11-09,25018
2018-11-10,20709
2018-11-11,18630
2018-11-12,23212
2018-11-13,25340
2018-11-14,34169
2018-11-15,30694
2018-11-16,28077
2018-11-17,23964
2018-11-18,21832
2018-11-19,39010
2018-11-20,36659
2018-11-21,30984
2018-11-22,27754
2018-11-23,26345
2018-11-24,22902
2018-11-25,26859
2018-11-26,29115
2018-11-27,29976
2018-11-28,29142
2018-11-29,28709
2018-11-30,25626
2018-12-01,26347
2018-12-02,21596
2018-12-03,27894
2018-12-04,25332
2018-12-05,27357
2018-12-06,null
2018-12-07,28638
2018-12-08,22270
2018-12-09,23363
2018-12-10,22818
2018-12-11,22603
2018-12-12,21876
2018-12-13,21792
2018-12-14,24445
2018-12-15,18577
2018-12-16,19526
2018-12-17,24940
2018-12-18,25600
2018-12-19,26446
2018-12-20,24630
2018-12-21,22143
2018-12-22,17737
2018-12-23,17701
2018-12-24,21198
2018-12-25,18394
2018-12-26,19107
2018-12-27,19522
2018-12-28,20589
2018-12-29,19252
2018-12-30,18295
2018-12-31,18611
2019-01-01,17069
2019-01-02,18830
2019-01-03,26754
2019-01-04,21139
2019-01-05,20096
2019-01-06,18883
2019-01-07,20476
2019-01-08,19387
2019-01-09,21237
2019-01-10,20948
2019-01-11,19317
2019-01-12,16138
2019-01-13,16041
2019-01-14,19018
2019-01-15,18363
2019-01-16,18790
2019-01-17,21544
2019-01-18,19125
2019-01-19,16923
2019-01-20,17285
2019-01-21,18571
2019-01-22,18601
2019-01-23,19434
2019-01-24,19994
2019-01-25,17787
2019-01-26,16307
2019-01-27,14794
2019-01-28,19069
2019-01-29,19242
2019-01-30,19785
2019-01-31,20616
2019-02-01,14658
2019-02-02,15728
2019-02-03,15208
2019-02-04,18658
2019-02-05,19792
2019-02-06,20673
2019-02-07,18834
2019-02-08,20304
2019-02-09,18400
2019-02-10,15294
2019-02-11,17137
2019-02-12,18536
2019-02-13,19037
2019-02-14,20146
2019-02-15,17973
2019-02-16,14503
2019-02-17,15013
2019-02-18,20088
2019-02-19,20657
2019-02-20,19783
2019-02-21,18673
2019-02-22,18990
2019-02-23,17467
2019-02-24,19043
2019-02-25,18557
2019-02-26,18337
2019-02-27,17989
2019-02-28,17668
2019-03-01,16498
2019-03-02,14475
2019-03-03,14176
2019-03-04,17545
2019-03-05,18838
2019-03-06,18028
2019-03-07,18488
2019-03-08,17183
2019-03-09,17366
2019-03-10,15841
2019-03-11,18186
2019-03-12,19917
2019-03-13,18492
2019-03-14,20023
2019-03-15,20206
2019-03-16,17435
2019-03-17,15347
2019-03-18,18737
2019-03-19,18727
2019-03-20,19248
2019-03-21,19423
2019-03-22,16970
2019-03-23,15265
2019-03-24,13501
2019-03-25,17740
2019-03-26,17060
2019-03-27,18796
2019-03-28,19331
2019-03-29,19794
2019-03-30,16862
2019-03-31,13999
2019-04-01,19381
2019-04-02,31271
2019-04-03,27604
2019-04-04,19138
2019-04-05,21242
2019-04-06,18512
2019-04-07,18379
2019-04-08,21850
2019-04-09,21506
2019-04-10,20630
2019-04-11,19646
2019-04-12,19211
2019-04-13,14753
2019-04-14,15018
2019-04-15,21915
2019-04-16,20162
2019-04-17,18090
2019-04-18,17682
2019-04-19,18120
2019-04-20,17709
2019-04-21,17222
2019-04-22,17408
2019-04-23,22296
2019-04-24,19743
2019-04-25,19506
2019-04-26,21070
2019-04-27,16710
2019-04-28,17580
2019-04-29,20448
2019-04-30,21581
2019-05-01,20851
2019-05-02,22445
2019-05-03,24485
2019-05-04,17068
2019-05-05,16535
2019-05-06,17404
2019-05-07,23358
2019-05-08,21963
2019-05-09,23754
2019-05-10,26998
2019-05-11,28634
2019-05-12,24282
2019-05-13,30708
2019-05-14,30481
2019-05-15,26417
2019-05-16,25357
2019-05-17,24758
2019-05-18,21030
2019-05-19,23521
2019-05-20,26986
2019-05-21,26690
2019-05-22,28228
2019-05-23,23030
2019-05-24,24832
2019-05-25,21858
2019-05-26,24478
2019-05-27,28581
2019-05-28,26446
2019-05-29,25021
2019-05-30,27798
2019-05-31,23693
2019-06-01,18033
2019-06-02,17800
2019-06-03,21639
2019-06-04,22663
2019-06-05,20976
2019-06-06,18986
2019-06-07,18556
2019-06-08,16193
2019-06-09,14067
2019-06-10,16525
2019-06-11,16251
2019-06-12,16268
2019-06-13,17035
2019-06-14,18696
2019-06-15,16573
2019-06-16,22492
2019-06-17,20646
2019-06-18,21527
2019-06-19,18490
2019-06-20,22820
2019-06-21,27828
2019-06-22,39374
2019-06-23,24127
2019-06-24,25892
2019-06-25,27019
2019-06-26,41687
2019-06-27,30175
2019-06-28,27588
2019-06-29,21149
2019-06-30,17663
2019-07-01,23124
2019-07-02,23546
2019-07-03,22563
2019-07-04,19546
2019-07-05,19656
2019-07-06,16184
2019-07-07,15820
2019-07-08,21434
2019-07-09,22180
2019-07-10,23834
2019-07-11,20230
2019-07-12,31450
2019-07-13,21442
2019-07-14,19451
2019-07-15,22735
2019-07-16,22784
2019-07-17,24278
2019-07-18,24597
2019-07-19,25759
2019-07-20,21566
2019-07-21,20697
2019-07-22,23274
2019-07-23,21610
2019-07-24,22926
2019-07-25,19361
2019-07-26,17954
2019-07-27,16400
2019-07-28,14762
2019-07-29,17179
2019-07-30,18294
2019-07-31,19647
2019-08-01,19930
2019-08-02,19806
2019-08-03,15856
2019-08-04,15514
2019-08-05,24014
2019-08-06,21526
2019-08-07,19684
2019-08-08,17352
2019-08-09,17787
2019-08-10,15781
2019-08-11,14407
2019-08-12,18156
2019-08-13,18208
2019-08-14,19072
2019-08-15,19697
2019-08-16,19352
2019-08-17,15703
2019-08-18,14246
2019-08-19,16770
2019-08-20,16596
2019-08-21,18179
2019-08-22,17858
2019-08-23,17668
2019-08-24,14618
2019-08-25,14278
2019-08-26,16826
2019-08-27,20448
2019-08-28,19033
2019-08-29,17137
2019-08-30,16339
2019-08-31,13453
2019-09-01,14620
2019-09-02,17337
2019-09-03,20903
2019-09-04,18177
2019-09-05,16187
2019-09-06,18376
2019-09-07,14526
2019-09-08,14593
2019-09-09,17004
2019-09-10,18300
2019-09-11,17080
2019-09-12,16904
2019-09-13,15885
2019-09-14,13360
2019-09-15,13380
2019-09-16,16491
2019-09-17,17082
2019-09-18,18477
2019-09-19,18387
2019-09-20,16907
2019-09-21,13899
2019-09-22,14650
2019-09-23,18065
2019-09-24,21250
2019-09-25,21772
2019-09-26,19619
2019-09-27,19119
2019-09-28,15414
2019-09-29,14229
2019-09-30,17758
2019-10-01,17754
2019-10-02,15544
2019-10-03,15626
2019-10-04,14904
2019-10-05,13536
2019-10-06,14729
2019-10-07,16843
2019-10-08,16662
2019-10-09,17990
2019-10-10,17144
2019-10-11,16759
2019-10-12,14136
2019-10-13,14172
2019-10-14,17307
2019-10-15,17552
2019-10-16,17713
2019-10-17,16806
2019-10-18,17011
2019-10-19,15757
2019-10-20,13294
2019-10-21,16282
2019-10-22,19420
2019-10-23,20329
2019-10-24,17486
2019-10-25,20601
2019-10-26,25470
2019-10-27,17460
2019-10-28,18462
2019-10-29,17199
2019-10-30,17972
2019-10-31,20869
2019-11-01,17370
2019-11-02,14470
2019-11-03,14022
2019-11-04,17953
2019-11-05,18119
2019-11-06,17193
2019-11-07,16147
2019-11-08,16463
2019-11-09,13608
2019-11-10,13655
2019-11-11,17451
2019-11-12,16739
2019-11-13,17058
2019-11-14,18144
2019-11-15,17028
2019-11-16,15041
2019-11-17,14539
2019-11-18,16505
2019-11-19,16874
2019-11-20,18338
2019-11-21,21597
2019-11-22,24404
2019-11-23,16543
2019-11-24,17253
2019-11-25,22633
2019-11-26,25824
2019-11-27,22517
2019-11-28,16332
2019-11-29,16670
2019-11-30,16174
2019-12-01,15964
2019-12-02,16129
2019-12-03,16469
2019-12-04,16817
2019-12-05,17127
2019-12-06,15697
2019-12-07,13437
2019-12-08,14176
2019-12-09,16592
2019-12-10,15197
2019-12-11,14324
2019-12-12,16412
2019-12-13,16588
2019-12-14,14114
2019-12-15,14381
2019-12-16,18724
2019-12-17,19303
2019-12-18,22374
2019-12-19,21588
2019-12-20,18959
2019-12-21,16562
2019-12-22,15978
2019-12-23,16906
2019-12-24,15959
2019-12-25,14984
2019-12-26,15205
2019-12-27,14711
2019-12-28,14765
2019-12-29,13684
2019-12-30,15568
2019-12-31,13500
2020-01-01,13987
2020-01-02,15920
2020-01-03,19730
2020-01-04,16357
2020-01-05,16533
2020-01-06,16540
2020-01-07,20950
2020-01-08,20820
2020-01-09,20500
2020-01-10,18266
2020-01-11,15900
2020-01-12,14383
2020-01-13,15305
2020-01-14,20772
2020-01-15,18142
2020-01-16,18513
2020-01-17,17272
2020-01-18,17651
2020-01-19,20557
2020-01-20,18586
2020-01-21,19285
2020-01-22,19401
2020-01-23,18546
2020-01-24,16643
2020-01-25,13919
2020-01-26,14485
2020-01-27,18223
2020-01-28,20422
2020-01-29,22062
2020-01-30,18452
2020-01-31,17685
2020-02-01,15818
2020-02-02,75543
2020-02-03,32917
2020-02-04,28537
2020-02-05,34975
2020-02-06,30260
2020-02-07,25577
2020-02-08,22495
2020-02-09,38674
2020-02-10,27170
2020-02-11,28117
2020-02-12,28341
2020-02-13,26869
2020-02-14,25754
2020-02-15,23918
2020-02-16,23996
2020-02-17,25279
2020-02-18,29623
2020-02-19,31627
2020-02-20,26789
2020-02-21,23685
2020-02-22,24088
2020-02-23,25803
2020-02-24,28829
2020-02-25,27251
2020-02-26,27388
2020-02-27,25882
2020-02-28,25289
2020-02-29,22884
2020-03-01,22847
2020-03-02,25876
2020-03-03,25782
2020-03-04,27221
2020-03-05,26232
2020-03-06,22285
2020-03-07,19205
2020-03-08,19627
2020-03-09,31167
2020-03-10,24544
2020-03-11,23550
2020-03-12,44735
2020-03-13,43020
2020-03-14,22922
2020-03-15,22102
2020-03-16,27432
2020-03-17,26159
2020-03-18,26644
2020-03-19,29033
2020-03-20,28150
2020-03-21,25403
2020-03-22,27844
2020-03-23,28657
2020-03-24,31076
2020-03-25,26878
2020-03-26,24772
2020-03-27,24128
2020-03-28,20983
2020-03-29,22187
2020-03-30,24425
2020-03-31,24944
2020-04-01,27700
2020-04-02,29947
2020-04-03,33185
2020-04-04,28502
2020-04-05,25533
2020-04-06,32118
2020-04-07,32171
2020-04-08,30033
2020-04-09,29133
2020-04-10,28128
2020-04-11,22432
2020-04-12,23749
2020-04-13,26814
2020-04-14,31671
2020-04-15,28889
2020-04-16,30583
2020-04-17,28790
2020-04-18,25279
2020-04-19,25819
2020-04-20,34822
2020-04-21,32492
2020-04-22,30981
2020-04-23,35498
2020-04-24,32567
2020-04-25,33355
2020-04-26,33495
2020-04-27,39379
2020-04-28,41546
2020-04-29,48269
2020-04-30,50532
2020-05-01,40443
2020-05-02,42783
2020-05-03,43879
2020-05-04,43373
2020-05-05,50889
2020-05-06,55866
2020-05-07,59654
2020-05-08,53749
2020-05-09,42273
2020-05-10,41923
2020-05-11,82838
2020-05-12,60453
2020-05-13,46507
2020-05-14,48588
2020-05-15,38102
2020-05-16,40293
2020-05-17,33797
2020-05-18,38987
2020-05-19,31927
2020-05-20,33468
2020-05-21,36198
2020-05-22,46283
2020-05-23,27771
2020-05-24,30235
2020-05-25,34450
2020-05-26,30190
2020-05-27,34046
2020-05-28,38537
2020-05-29,34052
2020-05-30,29372
2020-05-31,28806
2020-06-01,34801
2020-06-02,48257
2020-06-03,32772
2020-06-04,33808
2020-06-05,31415
2020-06-06,26066
2020-06-07,26035
2020-06-08,30802
2020-06-09,33586
2020-06-10,35740
2020-06-11,34444
2020-06-12,34530
2020-06-13,30524
2020-06-14,24592
2020-06-15,28560
2020-06-16,28992
2020-06-17,23559
2020-06-18,23904
2020-06-19,29522
2020-06-20,26154
2020-06-21,26333
2020-06-22,33399
2020-06-23,34373
2020-06-24,32446
2020-06-25,31154
2020-06-26,30758
2020-06-27,28444
2020-06-28,28965
2020-06-29,32380
2020-06-30,28895
2020-07-01,26910
2020-07-02,26683
2020-07-03,25726
2020-07-04,24368
2020-07-05,20039
2020-07-06,27694
2020-07-07,22547
2020-07-08,22723
2020-07-09,24645
2020-07-10,24965
2020-07-11,22288
2020-07-12,19664
2020-07-13,25309
2020-07-14,35940
2020-07-15,54174
2020-07-16,56131
2020-07-17,24865
2020-07-18,null
2020-07-19,18893
2020-07-20,24912
2020-07-21,27374
2020-07-22,25069
2020-07-23,27632
2020-07-24,27407
2020-07-25,27808
2020-07-26,30432
2020-07-27,51139
2020-07-28,45495
2020-07-29,33785
2020-07-30,32625
2020-07-31,30055
2020-08-01,39913
2020-08-02,33109
2020-08-03,29874
2020-08-04,29318
2020-08-05,38033
2020-08-06,38775
2020-08-07,37514
2020-08-08,29019
2020-08-09,25986
2020-08-10,35606
2020-08-11,33567
2020-08-12,35237
2020-08-13,30485
2020-08-14,38124
2020-08-15,39156
2020-08-16,29007
2020-08-17,40655
2020-08-18,38262
2020-08-19,36164
2020-08-20,33256
2020-08-21,34177
2020-08-22,27846
2020-08-23,28557
2020-08-24,32820
2020-08-25,36405
2020-08-26,31857
2020-08-27,32432
2020-08-28,34517
2020-08-29,26986
2020-08-30,27893
2020-08-31,29068
2020-09-01,35393
2020-09-02,32608
2020-09-03,37151
2020-09-04,34973
2020-09-05,28115
2020-09-06,23088
2020-09-07,30832
2020-09-08,28540
2020-09-09,30051
2020-09-10,29885
2020-09-11,30008
2020-09-12,27451
2020-09-13,27955
2020-09-14,29947
2020-09-15,34641
2020-09-16,35407
2020-09-17,33417
2020-09-18,31357
2020-09-19,29151
2020-09-20,26571
2020-09-21,32418
2020-09-22,38132
2020-09-23,47367
2020-09-24,37643
2020-09-25,38495
2020-09-26,25955
2020-09-27,37113
2020-09-28,34219
2020-09-29,32020
2020-09-30,33290
2020-10-01,35755
2020-10-02,32092
2020-10-03,29374
2020-10-04,31026
2020-10-05,29324
2020-10-06,30843
2020-10-07,34215
2020-10-08,42037
2020-10-09,41653
2020-10-10,37385
2020-10-11,33070
2020-10-12,32811
2020-10-13,33789
2020-10-14,87570
2020-10-15,63222
2020-10-16,36596
2020-10-17,29771
2020-10-18,26901
2020-10-19,31375
2020-10-20,37581
2020-10-21,64870
2020-10-22,43790
2020-10-23,35777
2020-10-24,32175
2020-10-25,28445
2020-10-26,36554
2020-10-27,44889
2020-10-28,36385
2020-10-29,36808
2020-10-30,32806
2020-10-31,49308
2020-11-01,40439
2020-11-02,32602
2020-11-03,36459
2020-11-04,47315
2020-11-05,60368
2020-11-06,47823
2020-11-07,33705
2020-11-08,30699
2020-11-09,35977
2020-11-10,35104
2020-11-11,39657
2020-11-12,44220
2020-11-13,48337
2020-11-14,37293
2020-11-15,33836
2020-11-16,47177
2020-11-17,74813
2020-11-18,70679
2020-11-19,43267
2020-11-20,47903
2020-11-21,45874
2020-11-22,43581
2020-11-23,47594
2020-11-24,78971
2020-11-25,46379
2020-11-26,53237
2020-11-27,44777
2020-11-28,37071
2020-11-29,33292
2020-11-30,66042
2020-12-01,60008
2020-12-02,48309
2020-12-03,44375
2020-12-04,46085
2020-12-05,39802
2020-12-06,39953
2020-12-07,45372
2020-12-08,46222
2020-12-09,42250
2020-12-10,37279
2020-12-11,35891
2020-12-12,38898
2020-12-13,39491
2020-12-14,38737
2020-12-15,43739
2020-12-16,127155
2020-12-17,120169
2020-12-18,67616
2020-12-19,56872
2020-12-20,62679
2020-12-21,61296
2020-12-22,45927
2020-12-23,43942
2020-12-24,42618
2020-12-25,49739
2020-12-26,72172
2020-12-27,88788
2020-12-28,59779
2020-12-29,56236
2020-12-30,80886
2020-12-31,68822
2021-01-01,55480
2021-01-02,145059
2021-01-03,141596
2021-01-04,82412
2021-01-05,68133
2021-01-06,86631
2021-01-07,125036
2021-01-08,113560
2021-01-09,84725
2021-01-10,74964
2021-01-11,109316
2021-01-12,83880
2021-01-13,91811
2021-01-14,106170
2021-01-15,70388
2021-01-16,62189
2021-01-17,59161
2021-01-18,69189
2021-01-19,70173
2021-01-20,61204
2021-01-21,79347
2021-01-22,79570
2021-01-23,52802
2021-01-24,50983
2021-01-25,63766
2021-01-26,55828
2021-01-27,60652
2021-01-28,84933
2021-01-29,200783
2021-01-30,93578
2021-01-31,68163
2021-02-01,91439
2021-02-02,80624
2021-02-03,87809
2021-02-04,76348
2021-02-05,97415
2021-02-06,107331
2021-02-07,77886
2021-02-08,212923
2021-02-09,159207
2021-02-10,124292
2021-02-11,115390
2021-02-12,122503
2021-02-13,93740
2021-02-14,99797
2021-02-15,101777
2021-02-16,147792
2021-02-17,147890
2021-02-18,116096
2021-02-19,150898
2021-02-20,118093
2021-02-21,111638
2021-02-22,110348
2021-02-23,131691
2021-02-24,103733
2021-02-25,82520
2021-02-26,81742
2021-02-27,66315
2021-02-28,73439
2021-03-01,89756
2021-03-02,103342
2021-03-03,94227
2021-03-04,81460
2021-03-05,70950
2021-03-06,40281
2021-03-07,68935
2021-03-08,81828
2021-03-09,85849
2021-03-10,81908
2021-03-11,95858
2021-03-12,104787
2021-03-13,154790
2021-03-14,102059
2021-03-15,116563
2021-03-16,99951
2021-03-17,106258
2021-03-18,106755
2021-03-19,106380
2021-03-20,92396
2021-03-21,80437
2021-03-22,103950
2021-03-23,94277
2021-03-24,130216
2021-03-25,137938
2021-03-26,137602
2021-03-27,106231
2021-03-28,86361
2021-03-29,104638
2021-03-30,111290
2021-03-31,108145
2021-04-01,69301
2021-04-02,30540
2021-04-03,75450
2021-04-04,87528
2021-04-05,44761
2021-04-06,32289
2021-04-07,86985
2021-04-08,104094
2021-04-09,102638
2021-04-10,110849
2021-04-11,94714
2021-04-12,132176
2021-04-13,171108
2021-04-14,161204
2021-04-15,110223
2021-04-16,113640
2021-04-17,100583
2021-04-18,178464
2021-04-19,122950
2021-04-20,112302
2021-04-21,96848
2021-04-22,108961
2021-04-23,132963
2021-04-24,86049
2021-04-25,81258
2021-04-26,110552
2021-04-27,102971
2021-04-28,97333
2021-04-29,96503
2021-04-30,92350
2021-05-01,99595
2021-05-02,78756
2021-05-03,89710
2021-05-04,87287
2021-05-05,93866
2021-05-06,84935
2021-05-07,103515
2021-05-08,82542
2021-05-09,62002
2021-05-10,74446
2021-05-11,72974
2021-05-12,104572
2021-05-13,249599
2021-05-14,120644
2021-05-15,95522
2021-05-16,148557
2021-05-17,184558
2021-05-18,120021
2021-05-19,363566
2021-05-20,173415
2021-05-21,185009
2021-05-22,174133
2021-05-23,160368
2021-05-24,151342
2021-05-25,107640
2021-05-26,114558
2021-05-27,100263
2021-05-28,104815
2021-05-29,98843
2021-05-30,109381
2021-05-31,101203
2021-06-01,105694
2021-06-02,92542
2021-06-03,88708
2021-06-04,184618
2021-06-05,174730
2021-06-06,211698
2021-06-07,172116
2021-06-08,187281
2021-06-09,297825
2021-06-10,192780
2021-06-11,145724
2021-06-12,133446
2021-06-13,149747
2021-06-14,173293
2021-06-15,139190
2021-06-16,116771
2021-06-17,122733
2021-06-18,125163
2021-06-19,98521
2021-06-20,100940
2021-06-21,153833
2021-06-22,153834
2021-06-23,125027
2021-06-24,105656
2021-06-25,154086
2021-06-26,105096
2021-06-27,122259
2021-06-28,128407
2021-06-29,120506
2021-06-30,110739
2021-07-01,110932
2021-07-02,101685
2021-07-03,92900
2021-07-04,85810
2021-07-05,88486
2021-07-06,95429
2021-07-07,111493
2021-07-08,108695
2021-07-09,98121
2021-07-10,85014
2021-07-11,70863
2021-07-12,98470
2021-07-13,141201
2021-07-14,98812
2021-07-15,92346
2021-07-16,86926
2021-07-17,73357
2021-07-18,75089
2021-07-19,83081
2021-07-20,102358
2021-07-21,150305
2021-07-22,106901
2021-07-23,87678
2021-07-24,97003
2021-07-25,83272
2021-07-26,184548
2021-07-27,128220
2021-07-28,133752
2021-07-29,106512
2021-07-30,93955
2021-07-31,88543
2021-08-01,103030
2021-08-02,118549
2021-08-03,103494
2021-08-04,97689
2021-08-05,95549
2021-08-06,104769
2021-08-07,110473
2021-08-08,97178
2021-08-09,121767
2021-08-10,113397
2021-08-11,99731
2021-08-12,98097
2021-08-13,98133
2021-08-14,81771
2021-08-15,77118
2021-08-16,99378
2021-08-17,98097
2021-08-18,96506
2021-08-19,102697
2021-08-20,113364
2021-08-21,83918
2021-08-22,79512
2021-08-23,139656
2021-08-24,119165
2021-08-25,98782
2021-08-26,87815
2021-08-27,97836
2021-08-28,79411
2021-08-29,83476
2021-08-30,100326
2021-08-31,85170
2021-09-01,103531
2021-09-02,124469
2021-09-03,113030
2021-09-04,94327
2021-09-05,91052
2021-09-06,137763
2021-09-07,240284
2021-09-08,154503
2021-09-09,104725
2021-09-10,100785
2021-09-11,78525
2021-09-12,77722
2021-09-13,103761
2021-09-14,91267
2021-09-15,109407
2021-09-16,90855
2021-09-17,101046
2021-09-18,82649
2021-09-19,74123
2021-09-20,131996
2021-09-21,101636
2021-09-22,98217
2021-09-23,117001
2021-09-24,161656
2021-09-25,97401
2021-09-26,85595
2021-09-27,103126
2021-09-28,99868
2021-09-29,110555
2021-09-30,109580
2021-10-01,149724
2021-10-02,89506
2021-10-03,97975
2021-10-04,132624
2021-10-05,153503
2021-10-06,195155
2021-10-07,129606
2021-10-08,107673
2021-10-09,92850
2021-10-10,91018
2021-10-11,142028
2021-10-12,114161
2021-10-13,113945
2021-10-14,130212
2021-10-15,232707
2021-10-16,141705
2021-10-17,111977
2021-10-18,140381
2021-10-19,176844
2021-10-20,290630
2021-10-21,186417
2021-10-22,147588
2021-10-23,114275
2021-10-24,106803
2021-10-25,134501
2021-10-26,125247
2021-10-27,126449
2021-10-28,125041
2021-10-29,112918
2021-10-30,91063
2021-10-31,105589
2021-11-01,112167
2021-11-02,137644
2021-11-03,127439
2021-11-04,119426
2021-11-05,115671
2021-11-06,97179
2021-11-07,103642
2021-11-08,168461
2021-11-09,189677
2021-11-10,154746
2021-11-11,131369
2021-11-12,121364
2021-11-13,120378
2021-11-14,125767
2021-11-15,137226
2021-11-16,141774
2021-11-17,128054
2021-11-18,134465
2021-11-19,150357
2021-11-20,128237
2021-11-21,140192
2021-11-22,132390
2021-11-23,128649
2021-11-24,116024
2021-11-25,114979
2021-11-26,146605
2021-11-27,120878
2021-11-28,118553
2021-11-29,142628
2021-11-30,116550
2021-12-01,138996
2021-12-02,121726
2021-12-03,125774
2021-12-04,196868
2021-12-05,124214
2021-12-06,153780
2021-12-07,161163
2021-12-08,152439
2021-12-09,135187
2021-12-10,131883
2021-12-11,127315
2021-12-12,140184
2021-12-13,144296
2021-12-14,141026
2021-12-15,146865
2021-12-16,123918
2021-12-17,116145
2021-12-18,116620
2021-12-19,113612
2021-12-20,124159
2021-12-21,137590
2021-12-22,120983
2021-12-23,133215
2021-12-24,122898
2021-12-25,110526
2021-12-26,91493
2021-12-27,105198
2021-12-28,118350
2021-12-29,111906
2021-12-30,126646
2021-12-31,116434
2022-01-01,93876
2022-01-02,114214
2022-01-03,157281
2022-01-04,152831
2022-01-05,149229
2022-01-06,174937
2022-01-07,179285
2022-01-08,146927
2022-01-09,139164
2022-01-10,163362
2022-01-11,151517
2022-01-12,163623
2022-01-13,155209
2022-01-14,139135
2022-01-15,119554
2022-01-16,124308
2022-01-17,137749
2022-01-18,154438
2022-01-19,154193
2022-01-20,166562
2022-01-21,213699
2022-01-22,228883
2022-01-23,165450
2022-01-24,188870
2022-01-25,179311
2022-01-26,181781
2022-01-27,172294
2022-01-28,189813
2022-01-29,156568
2022-01-30,138478
2022-01-31,179778
2022-02-01,188410
2022-02-02,166251
2022-02-03,143784
2022-02-04,200217
2022-02-05,204640
2022-02-06,168851
2022-02-07,209960
2022-02-08,197654
2022-02-09,235034
2022-02-10,188566
2022-02-11,160947
2022-02-12,139913
2022-02-13,146416
2022-02-14,327624
2022-02-15,194553
2022-02-16,176011
2022-02-17,200939
2022-02-18,167864
2022-02-19,143867
2022-02-20,152590
2022-02-21,170678
2022-02-22,177978
2022-02-23,172708
2022-02-24,178626
2022-02-25,193110
2022-02-26,161648
2022-02-27,131521
2022-02-28,185466
2022-03-01,211023
2022-03-02,158660
2022-03-03,150098
2022-03-04,149694
2022-03-05,121698
2022-03-06,122650
2022-03-07,147188
2022-03-08,133210
2022-03-09,189906
2022-03-10,158285
2022-03-11,148462
2022-03-12,132194
2022-03-13,121519
2022-03-14,159575
2022-03-15,187310
2022-03-16,189924
2022-03-17,135071
2022-03-18,134534
2022-03-19,168467
2022-03-20,172926
2022-03-21,211908
2022-03-22,338732
